round,clone,count
14,#C64A61,1
14,#E8B028,1
14,#D7EBE0,1
14,#F6B018,1
14,#B9BD8B,8
14,#5EE8C7,3
14,#02F7D3,1
14,#B9459D,1
14,#EF5417,1
14,#24D102,1
14,#7D2A1A,1
14,#BA49DC,1
14,#BD7829,6
14,#A83E64,3
14,#1F6034,1
14,#E299F0,1
14,#58F30A,2
14,#139B50,1
14,#E0D4B2,1
14,#37953D,1
14,#275880,1
14,#3E68C8,1
14,#0D5502,1
14,#039390,1
14,#63BB89,1
14,#44D03E,1
14,#0DA7C1,1
14,#E5C00B,1
14,#B06DA3,3
14,#ACD686,1
14,#826928,8
14,#735CCF,3
14,#4B0287,1
14,#16C5C6,1
14,#B3C502,1
14,#93E61A,1
14,#0B3A55,1
14,#8B4B4E,1
14,#E0315B,1
15,#8FD37A,1
15,#17B63B,1
15,#99DC45,1
15,#5A1A82,1
15,#0EE899,1
15,#15ED43,1
15,#41D225,1
15,#116F5D,1
15,#3FEE59,1
15,#30B1E9,1
15,#CE0720,1
15,#93608F,1
15,#7298E6,1
15,#E3A22A,1
15,#074D34,1
15,#893664,1
15,#CF9D05,1
15,#7525A9,1
15,#8E6DB6,1
15,#E4F42D,1
15,#DA4111,1
15,#A300E8,1
15,#7149E6,1
15,#15CD0A,1
15,#E0EC84,1
15,#0C7041,1
15,#6DF412,1
15,#40AD4F,1
15,#C9AB7B,1
15,#B3AD0D,1
15,#DA9093,1
15,#121557,1
15,#52A831,1
15,#F5FC59,1
15,#74097E,1
15,#8F18D9,1
15,#1E90C4,1
15,#46D4B7,1
15,#07C859,1
15,#7E755B,1
15,#F2C618,1
15,#29FADF,1
15,#56C493,1
15,#C886B3,3
15,#2981F0,1
15,#BA041A,1
15,#78EBF7,1
15,#E54D70,1
15,#E2D9AA,1
15,#40F569,1
15,#A43A89,1
15,#7C1151,1
15,#591899,1
15,#782D1F,1
15,#AAE0B9,1
15,#EFBE84,1
15,#E80C65,1
15,#2E2530,1
15,#0FDCDE,1
15,#CCDE70,1
15,#09BCF7,1
15,#C64A61,1
15,#E8B028,1
15,#D7EBE0,1
15,#F6B018,1
15,#B9BD8B,10
15,#5EE8C7,3
15,#02F7D3,1
15,#B9459D,1
15,#EF5417,1
15,#24D102,1
15,#7D2A1A,1
15,#BA49DC,1
15,#BD7829,8
15,#A83E64,3
15,#1F6034,1
15,#E299F0,1
15,#58F30A,2
15,#139B50,1
15,#E0D4B2,1
15,#37953D,1
15,#275880,1
15,#3E68C8,1
15,#0D5502,1
15,#039390,1
15,#63BB89,1
15,#44D03E,1
15,#0DA7C1,1
15,#E5C00B,1
15,#B06DA3,3
15,#ACD686,1
15,#826928,9
15,#735CCF,3
15,#4B0287,1
15,#16C5C6,1
15,#B3C502,1
15,#93E61A,1
15,#0B3A55,1
15,#8B4B4E,1
15,#E0315B,1
16,#8FD37A,1
16,#17B63B,1
16,#99DC45,1
16,#5A1A82,1
16,#0EE899,1
16,#15ED43,1
16,#41D225,1
16,#116F5D,1
16,#3FEE59,1
16,#30B1E9,1
16,#CE0720,1
16,#93608F,1
16,#7298E6,1
16,#E3A22A,1
16,#074D34,1
16,#893664,1
16,#CF9D05,1
16,#7525A9,1
16,#8E6DB6,1
16,#E4F42D,1
16,#DA4111,1
16,#A300E8,1
16,#7149E6,1
16,#15CD0A,1
16,#E0EC84,1
16,#0C7041,1
16,#6DF412,1
16,#40AD4F,1
16,#C9AB7B,1
16,#B3AD0D,1
16,#DA9093,1
16,#121557,1
16,#52A831,1
16,#F5FC59,1
16,#74097E,1
16,#8F18D9,1
16,#1E90C4,1
16,#46D4B7,1
16,#07C859,1
16,#7E755B,1
16,#F2C618,1
16,#29FADF,1
16,#56C493,1
16,#C886B3,3
16,#2981F0,1
16,#BA041A,1
16,#78EBF7,1
16,#E54D70,1
16,#E2D9AA,1
16,#40F569,1
16,#A43A89,1
16,#7C1151,1
16,#591899,1
16,#782D1F,1
16,#AAE0B9,1
16,#EFBE84,1
16,#E80C65,1
16,#2E2530,1
16,#0FDCDE,2
16,#CCDE70,1
16,#09BCF7,1
16,#C64A61,1
16,#E8B028,1
16,#D7EBE0,1
16,#F6B018,1
16,#B9BD8B,11
16,#5EE8C7,3
16,#02F7D3,1
16,#B9459D,1
16,#EF5417,1
16,#24D102,1
16,#7D2A1A,1
16,#BA49DC,1
16,#BD7829,12
16,#A83E64,3
16,#1F6034,1
16,#E299F0,1
16,#58F30A,2
16,#139B50,1
16,#E0D4B2,1
16,#37953D,1
16,#275880,1
16,#3E68C8,1
16,#0D5502,1
16,#039390,1
16,#63BB89,1
16,#44D03E,1
16,#0DA7C1,1
16,#E5C00B,1
16,#B06DA3,3
16,#ACD686,1
16,#826928,9
16,#735CCF,3
16,#4B0287,1
16,#16C5C6,1
16,#B3C502,1
16,#93E61A,1
16,#0B3A55,1
16,#8B4B4E,1
16,#E0315B,1
17,#8FD37A,1
17,#17B63B,1
17,#99DC45,1
17,#5A1A82,1
17,#0EE899,1
17,#15ED43,1
17,#41D225,1
17,#116F5D,1
17,#3FEE59,1
17,#30B1E9,1
17,#CE0720,1
17,#93608F,1
17,#7298E6,1
17,#E3A22A,1
17,#074D34,1
17,#893664,1
17,#CF9D05,1
17,#7525A9,1
17,#8E6DB6,1
17,#E4F42D,1
17,#DA4111,1
17,#A300E8,1
17,#7149E6,1
17,#15CD0A,1
17,#E0EC84,1
17,#0C7041,1
17,#6DF412,1
17,#40AD4F,1
17,#C9AB7B,1
17,#B3AD0D,1
17,#DA9093,1
17,#121557,1
17,#52A831,1
17,#F5FC59,1
17,#74097E,1
17,#8F18D9,1
17,#1E90C4,1
17,#46D4B7,1
17,#07C859,1
17,#7E755B,1
17,#F2C618,1
17,#29FADF,1
17,#56C493,1
17,#C886B3,3
17,#2981F0,1
17,#BA041A,1
17,#78EBF7,1
17,#E54D70,1
17,#E2D9AA,1
17,#40F569,1
17,#A43A89,1
17,#7C1151,1
17,#591899,1
17,#782D1F,1
17,#AAE0B9,1
17,#EFBE84,1
17,#E80C65,1
17,#2E2530,1
17,#0FDCDE,2
17,#CCDE70,1
17,#09BCF7,1
17,#C64A61,1
17,#E8B028,1
17,#D7EBE0,1
17,#F6B018,1
17,#B9BD8B,11
17,#5EE8C7,4
17,#02F7D3,1
17,#B9459D,1
17,#EF5417,1
17,#24D102,1
17,#7D2A1A,1
17,#BA49DC,1
17,#BD7829,13
17,#A83E64,3
17,#1F6034,1
17,#E299F0,1
17,#58F30A,3
17,#139B50,1
17,#E0D4B2,1
17,#37953D,1
17,#275880,1
17,#3E68C8,1
17,#0D5502,1
17,#039390,1
17,#63BB89,1
17,#44D03E,1
17,#0DA7C1,1
17,#E5C00B,1
17,#B06DA3,3
17,#ACD686,1
17,#826928,10
17,#735CCF,3
17,#4B0287,1
17,#16C5C6,1
17,#B3C502,1
17,#93E61A,1
17,#0B3A55,1
17,#8B4B4E,1
17,#E0315B,1
18,#8FD37A,2
18,#17B63B,1
18,#99DC45,1
18,#5A1A82,1
18,#0EE899,1
18,#15ED43,1
18,#41D225,1
18,#116F5D,1
18,#3FEE59,1
18,#30B1E9,1
18,#CE0720,1
18,#93608F,1
18,#7298E6,1
18,#E3A22A,1
18,#074D34,1
18,#893664,1
18,#CF9D05,1
18,#7525A9,1
18,#8E6DB6,1
18,#E4F42D,1
18,#DA4111,1
18,#A300E8,1
18,#7149E6,1
18,#15CD0A,1
18,#E0EC84,2
18,#0C7041,1
18,#6DF412,1
18,#40AD4F,1
18,#C9AB7B,1
18,#B3AD0D,1
18,#DA9093,1
18,#121557,1
18,#52A831,1
18,#F5FC59,1
18,#74097E,1
18,#8F18D9,1
18,#1E90C4,1
18,#46D4B7,1
18,#07C859,1
18,#7E755B,1
18,#F2C618,1
18,#29FADF,1
18,#56C493,1
18,#C886B3,3
18,#2981F0,1
18,#BA041A,1
18,#78EBF7,1
18,#E54D70,1
18,#E2D9AA,1
18,#40F569,1
18,#A43A89,1
18,#7C1151,1
18,#591899,1
18,#782D1F,1
18,#AAE0B9,1
18,#EFBE84,1
18,#E80C65,1
18,#2E2530,1
18,#0FDCDE,2
18,#CCDE70,1
18,#09BCF7,1
18,#C64A61,1
18,#E8B028,1
18,#D7EBE0,1
18,#F6B018,1
18,#B9BD8B,11
18,#5EE8C7,4
18,#02F7D3,1
18,#B9459D,1
18,#EF5417,1
18,#24D102,1
18,#7D2A1A,1
18,#BA49DC,1
18,#BD7829,14
18,#A83E64,3
18,#1F6034,1
18,#E299F0,1
18,#58F30A,4
18,#139B50,1
18,#E0D4B2,1
18,#37953D,1
18,#275880,1
18,#3E68C8,1
18,#0D5502,1
18,#039390,1
18,#63BB89,1
18,#44D03E,1
18,#0DA7C1,1
18,#E5C00B,1
18,#B06DA3,3
18,#ACD686,1
18,#826928,11
18,#735CCF,5
18,#4B0287,1
18,#16C5C6,1
18,#B3C502,1
18,#93E61A,1
18,#0B3A55,1
18,#8B4B4E,1
18,#E0315B,1
19,#8FD37A,2
19,#17B63B,1
19,#99DC45,1
19,#5A1A82,1
19,#0EE899,1
19,#15ED43,1
19,#41D225,1
19,#116F5D,1
19,#3FEE59,1
19,#30B1E9,1
19,#CE0720,1
19,#93608F,1
19,#7298E6,1
19,#E3A22A,1
19,#074D34,1
19,#893664,1
19,#CF9D05,1
19,#7525A9,1
19,#8E6DB6,1
19,#E4F42D,1
19,#DA4111,1
19,#A300E8,1
19,#7149E6,1
19,#15CD0A,1
19,#E0EC84,2
19,#0C7041,1
19,#6DF412,1
19,#40AD4F,1
19,#C9AB7B,1
19,#B3AD0D,1
19,#DA9093,1
19,#121557,1
19,#52A831,1
19,#F5FC59,1
19,#74097E,1
19,#8F18D9,1
19,#1E90C4,1
19,#46D4B7,1
19,#07C859,1
19,#7E755B,1
19,#F2C618,1
19,#29FADF,1
19,#56C493,1
19,#C886B3,3
19,#2981F0,1
19,#BA041A,1
19,#78EBF7,1
19,#E54D70,1
19,#E2D9AA,1
19,#40F569,1
19,#A43A89,1
19,#7C1151,1
19,#591899,1
19,#782D1F,1
19,#AAE0B9,1
19,#EFBE84,1
19,#E80C65,1
19,#2E2530,1
19,#0FDCDE,2
19,#CCDE70,1
19,#09BCF7,1
19,#C64A61,1
19,#E8B028,1
19,#D7EBE0,1
19,#F6B018,1
19,#B9BD8B,11
19,#5EE8C7,4
19,#02F7D3,1
19,#B9459D,1
19,#EF5417,1
19,#24D102,1
19,#7D2A1A,1
19,#BA49DC,1
19,#BD7829,14
19,#A83E64,3
19,#1F6034,1
19,#E299F0,1
19,#58F30A,5
19,#139B50,1
19,#E0D4B2,1
19,#37953D,1
19,#275880,1
19,#3E68C8,1
19,#0D5502,1
19,#039390,1
19,#63BB89,1
19,#44D03E,1
19,#0DA7C1,1
19,#E5C00B,1
19,#B06DA3,3
19,#ACD686,1
19,#826928,12
19,#735CCF,6
19,#4B0287,1
19,#16C5C6,1
19,#B3C502,1
19,#93E61A,1
19,#0B3A55,1
19,#8B4B4E,1
19,#E0315B,1
20,#8FD37A,2
20,#17B63B,1
20,#99DC45,1
20,#5A1A82,1
20,#0EE899,1
20,#15ED43,1
20,#41D225,1
20,#116F5D,1
20,#3FEE59,1
20,#30B1E9,1
20,#CE0720,1
20,#93608F,1
20,#7298E6,1
20,#E3A22A,1
20,#074D34,1
20,#893664,1
20,#CF9D05,1
20,#7525A9,1
20,#8E6DB6,1
20,#E4F42D,1
20,#DA4111,1
20,#A300E8,1
20,#7149E6,1
20,#15CD0A,1
20,#E0EC84,3
20,#0C7041,1
20,#6DF412,1
20,#40AD4F,1
20,#C9AB7B,1
20,#B3AD0D,1
20,#DA9093,1
20,#121557,1
20,#52A831,1
20,#F5FC59,1
20,#74097E,1
20,#8F18D9,1
20,#1E90C4,1
20,#46D4B7,1
20,#07C859,1
20,#7E755B,1
20,#F2C618,1
20,#29FADF,1
20,#56C493,1
20,#C886B3,3
20,#2981F0,1
20,#BA041A,1
20,#78EBF7,1
20,#E54D70,1
20,#E2D9AA,1
20,#40F569,1
20,#A43A89,1
20,#7C1151,1
20,#591899,1
20,#782D1F,1
20,#AAE0B9,1
20,#EFBE84,1
20,#E80C65,1
20,#2E2530,1
20,#0FDCDE,2
20,#CCDE70,1
20,#09BCF7,1
20,#C64A61,1
20,#E8B028,1
20,#D7EBE0,1
20,#F6B018,1
20,#B9BD8B,11
20,#5EE8C7,4
20,#02F7D3,1
20,#B9459D,1
20,#EF5417,1
20,#24D102,1
20,#7D2A1A,1
20,#BA49DC,1
20,#BD7829,14
20,#A83E64,3
20,#1F6034,1
20,#E299F0,1
20,#58F30A,5
20,#139B50,1
20,#E0D4B2,1
20,#37953D,1
20,#275880,1
20,#3E68C8,1
20,#0D5502,1
20,#039390,1
20,#63BB89,1
20,#44D03E,1
20,#0DA7C1,1
20,#E5C00B,1
20,#B06DA3,3
20,#ACD686,1
20,#826928,15
20,#735CCF,6
20,#4B0287,1
20,#16C5C6,1
20,#B3C502,1
20,#93E61A,1
20,#0B3A55,1
20,#8B4B4E,1
20,#E0315B,1
21,#8FD37A,2
21,#17B63B,1
21,#99DC45,1
21,#5A1A82,1
21,#0EE899,1
21,#15ED43,1
21,#41D225,1
21,#116F5D,1
21,#3FEE59,1
21,#30B1E9,1
21,#CE0720,1
21,#93608F,1
21,#7298E6,1
21,#E3A22A,1
21,#074D34,1
21,#893664,1
21,#CF9D05,1
21,#7525A9,1
21,#8E6DB6,1
21,#E4F42D,1
21,#DA4111,1
21,#A300E8,1
21,#7149E6,1
21,#15CD0A,1
21,#E0EC84,3
21,#0C7041,1
21,#6DF412,1
21,#40AD4F,1
21,#C9AB7B,1
21,#B3AD0D,1
21,#DA9093,1
21,#121557,1
21,#52A831,1
21,#F5FC59,1
21,#74097E,1
21,#8F18D9,1
21,#1E90C4,1
21,#46D4B7,1
21,#07C859,1
21,#7E755B,1
21,#F2C618,1
21,#29FADF,1
21,#56C493,1
21,#C886B3,3
21,#2981F0,1
21,#BA041A,1
21,#78EBF7,1
21,#E54D70,1
21,#E2D9AA,1
21,#40F569,1
21,#A43A89,1
21,#7C1151,1
21,#591899,1
21,#782D1F,1
21,#AAE0B9,1
21,#EFBE84,1
21,#E80C65,1
21,#2E2530,1
21,#0FDCDE,2
21,#CCDE70,1
21,#09BCF7,1
21,#C64A61,1
21,#E8B028,1
21,#D7EBE0,1
21,#F6B018,1
21,#B9BD8B,11
21,#5EE8C7,4
21,#02F7D3,1
21,#B9459D,1
21,#EF5417,1
21,#24D102,1
21,#7D2A1A,1
21,#BA49DC,1
21,#BD7829,15
21,#A83E64,3
21,#1F6034,1
21,#E299F0,1
21,#58F30A,5
21,#139B50,1
21,#E0D4B2,1
21,#37953D,1
21,#275880,1
21,#3E68C8,1
21,#0D5502,1
21,#039390,1
21,#63BB89,1
21,#44D03E,1
21,#0DA7C1,1
21,#E5C00B,1
21,#B06DA3,3
21,#ACD686,1
21,#826928,17
21,#735CCF,6
21,#4B0287,1
21,#16C5C6,1
21,#B3C502,1
21,#93E61A,1
21,#0B3A55,1
21,#8B4B4E,1
21,#E0315B,1
22,#8FD37A,2
22,#17B63B,1
22,#99DC45,1
22,#5A1A82,1
22,#0EE899,1
22,#15ED43,1
22,#41D225,1
22,#116F5D,1
22,#3FEE59,1
22,#30B1E9,1
22,#CE0720,1
22,#93608F,1
22,#7298E6,1
22,#E3A22A,1
22,#074D34,1
22,#893664,1
22,#CF9D05,1
22,#7525A9,1
22,#8E6DB6,1
22,#E4F42D,1
22,#DA4111,1
22,#A300E8,1
22,#7149E6,1
22,#15CD0A,1
22,#E0EC84,3
22,#0C7041,1
22,#6DF412,1
22,#40AD4F,1
22,#C9AB7B,1
22,#B3AD0D,1
22,#DA9093,1
22,#121557,1
22,#52A831,1
22,#F5FC59,1
22,#74097E,1
22,#8F18D9,1
22,#1E90C4,1
22,#46D4B7,1
22,#07C859,1
22,#7E755B,1
22,#F2C618,1
22,#29FADF,1
22,#56C493,1
22,#C886B3,3
22,#2981F0,1
22,#BA041A,1
22,#78EBF7,1
22,#E54D70,1
22,#E2D9AA,1
22,#40F569,1
22,#A43A89,1
22,#7C1151,1
22,#591899,1
22,#782D1F,1
22,#AAE0B9,1
22,#EFBE84,1
22,#E80C65,1
22,#2E2530,1
22,#0FDCDE,2
22,#CCDE70,1
22,#09BCF7,1
22,#C64A61,1
22,#E8B028,1
22,#D7EBE0,1
22,#F6B018,1
22,#B9BD8B,11
22,#5EE8C7,4
22,#02F7D3,1
22,#B9459D,1
22,#EF5417,1
22,#24D102,1
22,#7D2A1A,1
22,#BA49DC,1
22,#BD7829,15
22,#A83E64,3
22,#1F6034,1
22,#E299F0,1
22,#58F30A,5
22,#139B50,1
22,#E0D4B2,1
22,#37953D,1
22,#275880,1
22,#3E68C8,1
22,#0D5502,1
22,#039390,1
22,#63BB89,1
22,#44D03E,1
22,#0DA7C1,1
22,#E5C00B,1
22,#B06DA3,3
22,#ACD686,1
22,#826928,17
22,#735CCF,6
22,#4B0287,1
22,#16C5C6,1
22,#B3C502,1
22,#93E61A,1
22,#0B3A55,1
22,#8B4B4E,1
22,#E0315B,1
23,#8FD37A,2
23,#17B63B,1
23,#99DC45,1
23,#5A1A82,1
23,#0EE899,1
23,#15ED43,1
23,#41D225,1
23,#116F5D,1
23,#3FEE59,1
23,#30B1E9,1
23,#CE0720,1
23,#93608F,1
23,#7298E6,1
23,#E3A22A,1
23,#074D34,1
23,#893664,1
23,#CF9D05,1
23,#7525A9,1
23,#8E6DB6,1
23,#E4F42D,1
23,#DA4111,1
23,#A300E8,1
23,#7149E6,1
23,#15CD0A,1
23,#E0EC84,3
23,#0C7041,1
23,#6DF412,1
23,#40AD4F,1
23,#C9AB7B,1
23,#B3AD0D,1
23,#DA9093,1
23,#121557,1
23,#52A831,1
23,#F5FC59,1
23,#74097E,1
23,#8F18D9,1
23,#1E90C4,1
23,#46D4B7,1
23,#07C859,1
23,#7E755B,1
23,#F2C618,1
23,#29FADF,1
23,#56C493,1
23,#C886B3,3
23,#2981F0,1
23,#BA041A,1
23,#78EBF7,1
23,#E54D70,1
23,#E2D9AA,1
23,#40F569,1
23,#A43A89,1
23,#7C1151,1
23,#591899,1
23,#782D1F,1
23,#AAE0B9,1
23,#EFBE84,1
23,#E80C65,1
23,#2E2530,1
23,#0FDCDE,2
23,#CCDE70,1
23,#09BCF7,1
23,#C64A61,1
23,#E8B028,1
23,#D7EBE0,1
23,#F6B018,1
23,#B9BD8B,11
23,#5EE8C7,4
23,#02F7D3,1
23,#B9459D,1
23,#EF5417,1
23,#24D102,1
23,#7D2A1A,1
23,#BA49DC,1
23,#BD7829,15
23,#A83E64,3
23,#1F6034,1
23,#E299F0,1
23,#58F30A,5
23,#139B50,1
23,#E0D4B2,1
23,#37953D,1
23,#275880,1
23,#3E68C8,1
23,#0D5502,1
23,#039390,1
23,#63BB89,1
23,#44D03E,1
23,#0DA7C1,1
23,#E5C00B,1
23,#B06DA3,3
23,#ACD686,1
23,#826928,18
23,#735CCF,7
23,#4B0287,1
23,#16C5C6,1
23,#B3C502,1
23,#93E61A,1
23,#0B3A55,1
23,#8B4B4E,1
23,#E0315B,1
24,#8FD37A,2
24,#17B63B,1
24,#99DC45,1
24,#5A1A82,1
24,#0EE899,1
24,#15ED43,1
24,#41D225,1
24,#116F5D,1
24,#3FEE59,1
24,#30B1E9,1
24,#CE0720,1
24,#93608F,1
24,#7298E6,1
24,#E3A22A,1
24,#074D34,1
24,#893664,1
24,#CF9D05,1
24,#7525A9,1
24,#8E6DB6,1
24,#E4F42D,1
24,#DA4111,1
24,#A300E8,1
24,#7149E6,1
24,#15CD0A,1
24,#E0EC84,3
24,#0C7041,1
24,#6DF412,1
24,#40AD4F,1
24,#C9AB7B,1
24,#B3AD0D,1
24,#DA9093,1
24,#121557,1
24,#52A831,1
24,#F5FC59,1
24,#74097E,1
24,#8F18D9,1
24,#1E90C4,1
24,#46D4B7,1
24,#07C859,1
24,#7E755B,1
24,#F2C618,1
24,#29FADF,1
24,#56C493,1
24,#C886B3,3
24,#2981F0,1
24,#BA041A,1
24,#78EBF7,1
24,#E54D70,1
24,#E2D9AA,1
24,#40F569,1
24,#A43A89,1
24,#7C1151,1
24,#591899,1
24,#782D1F,1
24,#AAE0B9,1
24,#EFBE84,1
24,#E80C65,1
24,#2E2530,1
24,#0FDCDE,2
24,#CCDE70,1
24,#09BCF7,1
24,#C64A61,1
24,#E8B028,1
24,#D7EBE0,1
24,#F6B018,1
24,#B9BD8B,11
24,#5EE8C7,4
24,#02F7D3,1
24,#B9459D,1
24,#EF5417,1
24,#24D102,1
24,#7D2A1A,1
24,#BA49DC,1
24,#BD7829,15
24,#A83E64,3
24,#1F6034,1
24,#E299F0,1
24,#58F30A,5
24,#139B50,1
24,#E0D4B2,1
24,#37953D,1
24,#275880,1
24,#3E68C8,1
24,#0D5502,1
24,#039390,1
24,#63BB89,1
24,#44D03E,1
24,#0DA7C1,1
24,#E5C00B,1
24,#B06DA3,3
24,#ACD686,1
24,#826928,18
24,#735CCF,7
24,#4B0287,1
24,#16C5C6,1
24,#B3C502,1
24,#93E61A,1
24,#0B3A55,1
24,#8B4B4E,1
24,#E0315B,1
25,#8FD37A,2
25,#17B63B,1
25,#99DC45,1
25,#5A1A82,1
25,#0EE899,1
25,#15ED43,1
25,#41D225,1
25,#116F5D,1
25,#3FEE59,1
25,#30B1E9,1
25,#CE0720,1
25,#93608F,1
25,#7298E6,1
25,#E3A22A,1
25,#074D34,1
25,#893664,1
25,#CF9D05,1
25,#7525A9,2
25,#8E6DB6,1
25,#E4F42D,1
25,#DA4111,1
25,#A300E8,1
25,#7149E6,1
25,#15CD0A,1
25,#E0EC84,3
25,#0C7041,1
25,#6DF412,1
25,#40AD4F,1
25,#C9AB7B,1
25,#B3AD0D,1
25,#DA9093,1
25,#121557,1
25,#52A831,1
25,#F5FC59,1
25,#74097E,1
25,#8F18D9,1
25,#1E90C4,1
25,#46D4B7,1
25,#07C859,1
25,#7E755B,1
25,#F2C618,1
25,#29FADF,1
25,#56C493,1
25,#C886B3,3
25,#2981F0,1
25,#BA041A,1
25,#78EBF7,1
25,#E54D70,1
25,#E2D9AA,1
25,#40F569,1
25,#A43A89,1
25,#7C1151,1
25,#591899,1
25,#782D1F,1
25,#AAE0B9,1
25,#EFBE84,1
25,#E80C65,1
25,#2E2530,1
25,#0FDCDE,2
25,#CCDE70,1
25,#09BCF7,1
25,#C64A61,1
25,#E8B028,1
25,#D7EBE0,1
25,#F6B018,1
25,#B9BD8B,11
25,#5EE8C7,4
25,#02F7D3,1
25,#B9459D,1
25,#EF5417,1
25,#24D102,1
25,#7D2A1A,1
25,#BA49DC,1
25,#BD7829,17
25,#A83E64,4
25,#1F6034,1
25,#E299F0,1
25,#58F30A,5
25,#139B50,1
25,#E0D4B2,1
25,#37953D,1
25,#275880,1
25,#3E68C8,1
25,#0D5502,1
25,#039390,1
25,#63BB89,1
25,#44D03E,1
25,#0DA7C1,1
25,#E5C00B,1
25,#B06DA3,3
25,#ACD686,1
25,#826928,19
25,#735CCF,7
25,#4B0287,1
25,#16C5C6,1
25,#B3C502,1
25,#93E61A,1
25,#0B3A55,1
25,#8B4B4E,1
25,#E0315B,1
26,#8FD37A,2
26,#17B63B,1
26,#99DC45,1
26,#5A1A82,1
26,#0EE899,1
26,#15ED43,1
26,#41D225,1
26,#116F5D,1
26,#3FEE59,1
26,#30B1E9,1
26,#CE0720,1
26,#93608F,1
26,#7298E6,1
26,#E3A22A,1
26,#074D34,1
26,#893664,1
26,#CF9D05,1
26,#7525A9,3
26,#8E6DB6,1
26,#E4F42D,1
26,#DA4111,1
26,#A300E8,1
26,#7149E6,1
26,#15CD0A,1
26,#E0EC84,3
26,#0C7041,1
26,#6DF412,1
26,#40AD4F,1
26,#C9AB7B,1
26,#B3AD0D,1
26,#DA9093,1
26,#121557,1
26,#52A831,1
26,#F5FC59,1
26,#74097E,1
26,#8F18D9,1
26,#1E90C4,1
26,#46D4B7,1
26,#07C859,1
26,#7E755B,1
26,#F2C618,1
26,#29FADF,1
26,#56C493,1
26,#C886B3,3
26,#2981F0,1
26,#BA041A,1
26,#78EBF7,1
26,#E54D70,1
26,#E2D9AA,1
26,#40F569,1
26,#A43A89,1
26,#7C1151,1
26,#591899,1
26,#782D1F,1
26,#AAE0B9,1
26,#EFBE84,1
26,#E80C65,1
26,#2E2530,1
26,#0FDCDE,2
26,#CCDE70,1
26,#09BCF7,1
26,#C64A61,1
26,#E8B028,1
26,#D7EBE0,1
26,#F6B018,1
26,#B9BD8B,11
26,#5EE8C7,4
26,#02F7D3,1
26,#B9459D,1
26,#EF5417,1
26,#24D102,1
26,#7D2A1A,1
26,#BA49DC,1
26,#BD7829,18
26,#A83E64,4
26,#1F6034,1
26,#E299F0,1
26,#58F30A,5
26,#139B50,1
26,#E0D4B2,1
26,#37953D,1
26,#275880,1
26,#3E68C8,1
26,#0D5502,1
26,#039390,1
26,#63BB89,1
26,#44D03E,1
26,#0DA7C1,1
26,#E5C00B,1
26,#B06DA3,3
26,#ACD686,1
26,#826928,19
26,#735CCF,7
26,#4B0287,1
26,#16C5C6,1
26,#B3C502,1
26,#93E61A,1
26,#0B3A55,1
26,#8B4B4E,1
26,#E0315B,1
27,#8FD37A,2
27,#17B63B,1
27,#99DC45,1
27,#5A1A82,2
27,#0EE899,1
27,#15ED43,1
27,#41D225,1
27,#116F5D,1
27,#3FEE59,1
27,#30B1E9,1
27,#CE0720,1
27,#93608F,1
27,#7298E6,1
27,#E3A22A,1
27,#074D34,1
27,#893664,1
27,#CF9D05,1
27,#7525A9,3
27,#8E6DB6,1
27,#E4F42D,1
27,#DA4111,1
27,#A300E8,1
27,#7149E6,1
27,#15CD0A,1
27,#E0EC84,4
27,#0C7041,1
27,#6DF412,1
27,#40AD4F,1
27,#C9AB7B,1
27,#B3AD0D,1
27,#DA9093,1
27,#121557,1
27,#52A831,1
27,#F5FC59,1
27,#74097E,1
27,#8F18D9,1
27,#1E90C4,1
27,#46D4B7,1
27,#07C859,1
27,#7E755B,1
27,#F2C618,1
27,#29FADF,1
27,#56C493,1
27,#C886B3,3
27,#2981F0,1
27,#BA041A,1
27,#78EBF7,1
27,#E54D70,1
27,#E2D9AA,1
27,#40F569,1
27,#A43A89,1
27,#7C1151,1
27,#591899,1
27,#782D1F,1
27,#AAE0B9,1
27,#EFBE84,1
27,#E80C65,1
27,#2E2530,1
27,#0FDCDE,2
27,#CCDE70,1
27,#09BCF7,1
27,#C64A61,1
27,#E8B028,1
27,#D7EBE0,1
27,#F6B018,1
27,#B9BD8B,11
27,#5EE8C7,4
27,#02F7D3,1
27,#B9459D,1
27,#EF5417,1
27,#24D102,1
27,#7D2A1A,1
27,#BA49DC,1
27,#BD7829,18
27,#A83E64,4
27,#1F6034,1
27,#E299F0,1
27,#58F30A,5
27,#139B50,1
27,#E0D4B2,1
27,#37953D,1
27,#275880,1
27,#3E68C8,1
27,#0D5502,1
27,#039390,1
27,#63BB89,1
27,#44D03E,1
27,#0DA7C1,1
27,#E5C00B,1
27,#B06DA3,3
27,#ACD686,1
27,#826928,19
27,#735CCF,7
27,#4B0287,1
27,#16C5C6,1
27,#B3C502,1
27,#93E61A,1
27,#0B3A55,1
27,#8B4B4E,1
27,#E0315B,1
28,#8FD37A,2
28,#17B63B,3
28,#99DC45,1
28,#5A1A82,2
28,#0EE899,1
28,#15ED43,1
28,#41D225,1
28,#116F5D,1
28,#3FEE59,1
28,#30B1E9,1
28,#CE0720,1
28,#93608F,1
28,#7298E6,1
28,#E3A22A,1
28,#074D34,1
28,#893664,1
28,#CF9D05,1
28,#7525A9,4
28,#8E6DB6,1
28,#E4F42D,1
28,#DA4111,1
28,#A300E8,1
